"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1749086494","1","","Aggregated",0.00,0.00,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",0,0,0,0,0,0,0
"1749086495","2","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,7,0,51,46,4,80,96584
"1749086496","3","","Aggregated",0.00,0.00,41,46,65,80,100,110,110,110,110,110,110,110,22,0,41,44,4,112,103143
"1749086497","4","","Aggregated",4.00,0.00,41,48,59,61,80,100,110,110,110,110,110,110,42,0,41,40,4,112,96311
"1749086498","5","","Aggregated",6.00,0.00,39,44,48,56,68,88,110,120,120,120,120,120,72,0,39,38,4,123,94709
"1749086499","6","","Aggregated",9.33,0.00,39,46,50,56,66,80,100,110,120,120,120,120,113,0,39,37,4,123,92552
"1749086500","7","","Aggregated",12.25,0.00,35,44,50,55,65,80,110,110,120,120,120,120,153,0,36,36,4,123,88134
"1749086501","8","","Aggregated",16.80,0.00,31,44,49,54,65,80,110,110,120,120,120,120,201,0,32,35,4,123,85326
"1749086502","9","","Aggregated",20.33,0.00,32,43,48,53,65,75,100,110,120,120,120,120,260,0,32,34,4,123,85872
"1749086503","10","","Aggregated",23.57,0.00,32,44,49,54,66,79,100,110,120,120,120,120,334,0,32,34,4,123,87224
"1749086504","11","","Aggregated",27.00,0.00,32,43,49,54,67,80,100,110,170,170,170,170,413,0,32,34,3,170,88831
"1749086505","12","","Aggregated",31.33,0.00,31,42,48,54,67,79,100,120,170,170,170,170,492,0,31,34,3,170,88843
"1749086506","12","","Aggregated",35.60,0.00,31,40,47,52,67,79,99,110,170,170,170,170,588,0,31,34,3,170,88823
"1749086507","12","","Aggregated",42.60,0.00,30,40,46,52,66,76,93,110,170,170,170,170,682,0,31,33,3,170,88181
"1749086508","12","","Aggregated",50.10,0.00,29,39,46,52,65,76,93,110,170,170,170,170,781,0,30,33,3,170,88093
"1749086509","12","","Aggregated",58.40,0.00,29,39,46,51,64,76,93,110,170,170,170,170,881,0,31,33,3,170,88612
