"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1749113150","1","","Aggregated",0.00,0.00,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",0,0,0,0,0,0,0
"1749113151","2","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,5,0,68,56,29,80,117031
"1749113152","3","","Aggregated",0.00,0.00,44,58,69,69,76,81,81,81,81,81,81,81,16,0,41,44,5,80,96087
"1749113153","4","","Aggregated",0.00,0.00,33,48,54,58,69,76,91,91,91,91,91,91,44,0,32,34,4,90,72037
"1749113154","5","","Aggregated",3.00,0.00,32,44,57,61,76,91,95,100,100,100,100,100,76,0,29,34,4,102,73951
"1749113155","6","","Aggregated",5.67,0.00,38,48,57,62,73,82,91,95,100,100,100,100,112,0,37,37,4,102,83569
"1749113156","7","","Aggregated",11.25,0.00,32,45,52,58,69,81,91,95,100,100,100,100,157,0,32,35,4,102,79558
"1749113158","8","","Aggregated",15.40,0.00,34,45,54,59,73,85,100,110,140,140,140,140,204,0,33,37,4,140,85119
"1749113159","9","","Aggregated",18.83,0.00,33,44,52,57,73,91,110,130,150,150,150,150,269,0,33,36,4,149,86651
"1749113160","10","","Aggregated",25.50,0.00,33,43,52,57,70,91,110,110,150,150,150,150,331,0,33,36,4,149,88000
"1749113161","11","","Aggregated",29.89,0.00,32,43,49,55,70,91,110,110,150,150,150,150,414,0,32,36,4,149,89978
"1749113162","12","","Aggregated",32.90,0.00,31,42,48,54,68,90,110,110,150,150,150,150,493,0,31,35,4,149,88107
"1749113163","13","","Aggregated",41.30,0.00,30,41,48,53,68,91,110,120,150,150,150,150,585,0,30,35,4,149,89088
"1749113164","14","","Aggregated",48.50,0.00,30,41,48,52,68,90,110,120,160,160,160,160,693,0,30,35,4,157,90062
"1749113165","15","","Aggregated",56.30,0.00,30,41,46,51,70,93,110,130,160,160,160,160,807,0,31,35,4,157,91989
"1749113166","16","","Aggregated",64.60,0.00,30,40,46,51,69,92,110,120,160,160,160,160,929,0,30,35,3,157,90741
"1749113167","17","","Aggregated",72.40,0.00,30,40,45,49,67,87,110,120,160,160,160,160,1045,0,30,34,3,157,91222
"1749113168","18","","Aggregated",81.10,0.00,30,39,45,49,66,87,100,120,160,160,160,160,1183,0,30,34,3,157,90188
"1749113169","19","","Aggregated",88.20,0.00,29,38,44,48,65,82,100,120,160,160,160,160,1328,0,30,33,3,157,88460
"1749113170","20","","Aggregated",97.10,0.00,29,38,43,47,65,80,100,120,130,160,160,160,1482,0,30,33,3,157,88228
"1749113171","21","","Aggregated",104.90,0.00,29,37,43,47,65,83,100,120,150,160,160,160,1651,0,29,33,3,157,88035
"1749113172","22","","Aggregated",114.60,0.00,29,37,43,47,64,80,100,120,160,190,190,190,1808,0,29,33,3,192,87583
"1749113173","23","","Aggregated",122.60,0.00,28,36,43,47,63,79,100,110,150,190,190,190,1985,0,29,33,3,192,87511
"1749113174","24","","Aggregated",130.80,0.00,28,36,43,47,64,78,98,120,150,190,190,190,2150,0,29,33,3,192,87847
"1749113175","25","","Aggregated",139.40,0.00,29,37,44,48,66,81,98,120,150,190,190,190,2335,0,29,33,3,192,88498
"1749113176","26","","Aggregated",144.60,0.00,29,37,44,50,66,83,100,120,190,210,210,210,2522,0,29,33,3,212,89431
"1749113177","27","","Aggregated",152.30,0.00,29,37,44,49,66,81,100,120,190,210,210,210,2736,0,29,33,3,212,88635
"1749113178","28","","Aggregated",158.60,0.00,29,37,45,50,67,83,100,120,190,210,210,210,2949,0,29,33,3,212,89162
"1749113179","29","","Aggregated",167.90,0.00,29,38,45,51,68,83,100,120,190,210,210,210,3172,0,29,33,3,212,90100
"1749113180","30","","Aggregated",175.50,0.00,29,38,45,51,67,82,100,120,190,210,210,210,3382,0,29,33,3,212,90263
"1749113181","31","","Aggregated",182.50,0.00,29,38,45,51,68,82,100,110,150,210,210,210,3624,0,29,33,3,212,90550
"1749113182","32","","Aggregated",188.30,0.00,29,38,45,51,68,82,100,110,150,210,210,210,3841,0,29,33,3,212,90145
"1749113183","33","","Aggregated",195.30,0.00,29,38,45,50,67,81,100,110,150,210,210,210,4063,0,29,33,3,212,89937
"1749113184","34","","Aggregated",201.90,0.00,29,38,45,50,66,81,100,120,160,210,210,210,4308,1,29,33,3,212,90215
"1749113185","35","","Aggregated",206.20,0.00,29,37,44,49,64,80,100,120,150,160,160,160,4568,1,29,33,3,212,89873
"1749113186","36","","Aggregated",213.80,0.10,29,38,45,50,66,81,100,110,150,160,160,160,4830,1,29,33,3,212,90344
"1749113187","37","","Aggregated",221.00,0.10,29,38,45,49,64,80,100,110,150,160,160,160,5086,1,29,33,3,212,90330
"1749113188","38","","Aggregated",228.00,0.10,29,38,45,50,64,79,100,110,150,160,160,160,5377,1,29,33,3,212,90506
"1749113189","39","","Aggregated",233.30,0.10,29,38,45,50,64,79,100,110,150,160,160,160,5665,1,29,33,3,212,90297
"1749113190","40","","Aggregated",239.80,0.10,29,39,46,50,65,81,100,120,150,160,160,160,5953,1,29,33,3,212,90119
"1749113191","40","","Aggregated",246.70,0.10,29,38,46,51,65,81,100,120,150,160,160,160,6257,1,29,33,3,212,89744
"1749113192","40","","Aggregated",255.00,0.10,29,38,46,51,66,81,110,120,150,160,160,160,6555,1,29,33,3,212,89680
"1749113193","40","","Aggregated",260.40,0.10,29,38,46,51,65,81,100,120,160,200,200,200,6848,1,29,33,3,212,89510
"1749113194","40","","Aggregated",268.60,0.10,29,39,46,51,65,81,100,110,150,200,200,200,7140,1,29,33,3,212,89316
