"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1749111246","1","","Aggregated",0.00,0.00,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",0,0,0,0,0,0,0
"1749111247","2","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,6,0,34,44,16,68,85205
"1749111248","3","","Aggregated",0.00,0.00,41,50,60,61,70,73,100,100,100,100,100,100,21,0,41,42,5,99,89325
"1749111249","4","","Aggregated",0.00,0.00,43,49,52,61,68,73,100,100,100,100,100,100,45,0,43,38,5,99,84974
"1749111250","5","","Aggregated",3.00,0.00,43,50,53,58,63,73,100,110,110,110,110,110,73,0,43,39,5,109,91620
"1749111251","6","","Aggregated",7.00,0.00,42,50,53,56,65,73,84,100,110,110,110,110,117,0,42,38,5,109,89733
"1749111253","7","","Aggregated",11.25,0.00,39,47,52,55,65,73,86,100,110,110,110,110,166,0,38,37,5,109,87750
"1749111254","8","","Aggregated",14.60,0.00,36,46,52,55,68,84,96,100,130,130,130,130,219,0,36,37,4,128,89843
"1749111255","9","","Aggregated",23.71,0.00,36,46,53,56,71,84,100,110,130,130,130,130,275,0,36,37,4,128,94163
"1749111256","10","","Aggregated",23.71,0.00,36,46,52,56,68,81,97,100,130,130,130,130,331,0,36,37,4,128,92194
"1749111257","11","","Aggregated",30.44,0.00,35,45,52,56,65,81,97,100,130,130,130,130,407,0,35,36,4,128,91050
"1749111258","12","","Aggregated",33.10,0.00,33,45,52,56,65,81,96,100,130,130,130,130,495,0,34,35,4,128,90980
"1749111259","13","","Aggregated",40.40,0.00,34,46,52,56,68,81,96,100,130,130,130,130,581,0,34,36,4,128,93709
"1749111260","14","","Aggregated",48.80,0.00,33,45,52,56,68,81,95,100,130,130,130,130,683,0,35,36,4,128,94234
"1749111261","15","","Aggregated",55.90,0.00,33,45,52,57,68,84,96,100,130,130,130,130,771,0,35,36,4,128,96537
"1749111262","16","","Aggregated",63.60,0.00,33,45,52,57,68,85,98,110,140,140,140,140,877,0,34,36,4,137,96968
"1749111263","17","","Aggregated",69.30,0.00,33,44,51,56,68,87,100,110,160,160,160,160,997,0,33,36,3,156,96058
"1749111264","18","","Aggregated",75.60,0.00,33,44,51,55,69,85,96,110,160,160,160,160,1134,0,34,36,3,156,97529
"1749111265","19","","Aggregated",82.10,0.00,33,43,50,55,69,84,96,110,160,160,160,160,1263,0,33,36,3,156,97215
"1749111266","20","","Aggregated",90.80,0.00,33,43,49,54,68,83,96,110,140,160,160,160,1406,0,33,35,3,156,96448
"1749111267","21","","Aggregated",98.50,0.00,33,43,49,54,68,83,96,110,140,160,160,160,1547,0,33,35,3,156,96284
"1749111268","22","","Aggregated",106.40,0.00,32,42,48,52,66,81,100,110,140,160,160,160,1706,0,33,35,3,156,95470
"1749111269","23","","Aggregated",113.10,0.00,32,41,48,52,67,83,100,110,160,160,160,160,1888,0,33,35,3,163,95534
"1749111270","24","","Aggregated",120.30,0.00,31,41,47,52,66,80,99,110,160,160,160,160,2068,0,33,34,3,163,94816
"1749111271","25","","Aggregated",128.70,0.00,31,41,47,52,67,80,99,110,160,160,160,160,2249,0,32,35,3,163,95337
"1749111272","26","","Aggregated",137.00,0.00,31,41,47,52,67,79,99,110,160,160,160,160,2432,0,32,35,3,163,96170
"1749111273","27","","Aggregated",146.10,0.00,30,40,47,51,65,78,99,110,160,160,160,160,2631,0,32,35,3,163,96250
