"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1749082704","1","","Aggregated",0.00,0.00,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",0,0,0,0,0,0,0
"1749082705","2","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,9,0,50,35,5,62,66087
"1749082706","3","","Aggregated",0.00,0.00,41,50,53,56,79,100,110,110,110,110,110,110,23,0,30,37,5,107,79662
"1749082707","4","","Aggregated",1.00,0.00,29,42,47,52,62,79,110,110,110,110,110,110,42,0,26,33,5,107,70079
"1749082708","5","","Aggregated",5.00,0.00,29,41,46,50,62,79,100,110,110,110,110,110,72,0,27,32,4,107,69693
"1749082709","6","","Aggregated",7.67,0.00,30,41,45,50,62,79,100,110,110,110,110,110,102,0,30,33,4,107,74291
"1749082710","7","","Aggregated",10.75,0.00,33,44,49,53,64,95,110,110,110,110,110,110,147,0,32,36,4,108,85451
"1749082711","8","","Aggregated",14.60,0.00,35,44,50,53,68,95,110,110,150,150,150,150,200,0,35,36,4,149,88956
"1749082712","8","","Aggregated",17.17,0.00,35,44,49,53,66,85,100,110,150,150,150,150,271,0,35,36,3,149,91062
"1749082713","8","","Aggregated",21.14,0.00,32,43,49,53,67,84,110,120,150,150,150,150,330,0,32,35,3,149,89380
"1749082715","8","","Aggregated",25.00,0.00,33,42,48,52,67,83,110,130,150,150,150,150,394,0,33,35,3,149,89355
"1749082716","8","","Aggregated",33.00,0.00,33,42,49,52,68,82,100,120,150,150,150,150,450,0,32,35,3,149,89422
"1749082717","8","","Aggregated",33.00,0.00,32,44,49,53,69,84,100,120,150,150,150,150,500,0,32,35,3,149,90420
"1749082718","8","","Aggregated",43.90,0.00,32,42,48,52,66,82,100,120,150,150,150,150,565,0,31,34,3,149,88119
"1749082719","8","","Aggregated",47.70,0.00,32,41,48,52,67,82,100,120,150,150,150,150,621,0,31,34,3,149,88578
"1749082720","8","","Aggregated",52.00,0.00,30,41,47,52,67,79,100,120,150,150,150,150,672,0,31,34,3,149,88602
"1749082721","8","","Aggregated",54.70,0.00,30,39,46,50,65,79,100,110,130,130,130,130,733,0,30,34,3,149,88999
"1749082722","8","","Aggregated",56.80,0.00,30,39,47,50,65,76,100,110,130,130,130,130,784,0,30,34,3,149,89340
"1749082723","8","","Aggregated",56.80,0.00,29,38,46,49,63,75,100,110,130,130,130,130,851,0,30,33,3,149,88736
"1749082724","8","","Aggregated",58.30,0.00,29,38,46,50,64,76,97,100,130,130,130,130,917,0,30,34,3,149,89636
"1749082725","8","","Aggregated",57.80,0.00,29,38,46,50,63,77,95,100,130,130,130,130,980,0,30,34,3,149,89461
"1749082726","8","","Aggregated",58.30,0.00,30,39,45,50,63,77,97,100,140,140,140,140,1044,0,31,34,3,149,90163
"1749082727","8","","Aggregated",58.20,0.00,31,40,47,51,66,82,100,110,150,150,150,150,1093,0,31,34,3,152,91121
"1749082728","8","","Aggregated",58.90,0.00,30,39,46,50,64,78,99,110,150,150,150,150,1158,0,30,33,3,152,89893
"1749082729","8","","Aggregated",59.00,0.00,31,39,46,50,63,77,93,110,150,150,150,150,1229,0,31,34,3,152,90502
"1749082730","8","","Aggregated",59.20,0.00,31,39,47,51,64,77,92,110,150,150,150,150,1281,0,31,34,3,152,90547
"1749082731","8","","Aggregated",60.40,0.00,31,39,46,50,64,78,93,110,150,150,150,150,1343,0,31,33,3,152,90381
"1749082732","8","","Aggregated",60.80,0.00,31,39,46,50,63,77,92,110,150,150,150,150,1405,0,31,33,3,152,89601
"1749082733","8","","Aggregated",60.80,0.00,30,38,45,49,63,76,95,110,150,150,150,150,1462,0,30,33,3,152,89131
"1749082734","8","","Aggregated",61.50,0.00,31,39,45,50,64,79,99,120,150,150,150,150,1523,0,31,33,3,152,90454
"1749082735","8","","Aggregated",60.30,0.00,30,38,45,49,64,78,99,110,150,150,150,150,1586,0,30,33,3,152,90023
"1749082736","8","","Aggregated",60.20,0.00,29,38,43,48,63,72,95,100,140,140,140,140,1639,0,30,33,3,152,89424
"1749082737","8","","Aggregated",60.50,0.00,30,38,44,49,63,72,93,100,140,140,140,140,1708,0,30,33,3,152,89549
"1749082738","8","","Aggregated",59.40,0.00,29,38,44,49,63,74,95,100,140,140,140,140,1766,0,30,33,3,152,89436
"1749082739","8","","Aggregated",61.20,0.00,28,38,44,48,63,76,95,100,140,140,140,140,1821,0,30,33,3,152,88934
"1749082740","8","","Aggregated",60.10,0.00,27,38,44,49,63,77,95,100,140,140,140,140,1883,0,30,33,3,152,88875
"1749082741","8","","Aggregated",58.80,0.00,28,38,45,49,64,77,95,100,130,130,130,130,1944,0,30,33,3,152,89028
"1749082742","8","","Aggregated",59.60,0.00,29,39,46,49,63,77,95,100,130,130,130,130,2000,0,30,33,3,152,89161
"1749082743","8","","Aggregated",60.00,0.00,29,38,43,49,62,75,88,99,130,130,130,130,2060,0,30,33,3,152,89200
"1749082744","8","","Aggregated",58.90,0.00,29,39,44,49,63,73,88,98,140,140,140,140,2117,0,30,33,3,152,89591
"1749082745","8","","Aggregated",59.80,0.00,29,39,44,49,63,73,88,98,140,140,140,140,2178,0,30,33,3,152,89011
"1749082746","8","","Aggregated",59.30,0.00,29,39,44,49,64,76,89,100,140,140,140,140,2240,0,30,33,3,152,89130
"1749082747","8","","Aggregated",58.70,0.00,29,38,43,49,62,73,89,100,140,140,140,140,2300,0,30,33,3,152,89260
"1749082748","8","","Aggregated",59.90,0.00,29,38,43,49,62,73,89,100,140,140,140,140,2361,0,30,32,3,152,89093
"1749082749","8","","Aggregated",58.70,0.00,29,38,43,47,59,72,89,100,140,140,140,140,2427,0,30,32,3,152,88535
"1749082750","8","","Aggregated",59.70,0.00,29,38,43,48,62,73,98,100,140,140,140,140,2490,0,30,32,3,152,88564
"1749082751","8","","Aggregated",60.30,0.00,29,38,43,46,59,73,89,100,140,140,140,140,2560,0,30,32,3,152,88388
"1749082752","8","","Aggregated",60.10,0.00,28,37,43,46,58,72,94,110,140,140,140,140,2617,0,30,32,3,152,88078
"1749082753","8","","Aggregated",60.90,0.00,28,36,42,46,56,72,94,110,130,130,130,130,2675,0,30,32,3,152,88140
"1749082754","8","","Aggregated",62.10,0.00,29,37,42,46,56,70,100,110,130,130,130,130,2740,0,30,32,3,152,88475
