"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1749092208","1","","Aggregated",0.00,0.00,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",0,0,0,0,0,0,0
"1749092209","2","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,5,0,71,63,10,118,134293
"1749092210","3","","Aggregated",0.00,0.00,27,37,55,67,79,120,120,120,120,120,120,120,17,0,27,42,10,118,84192
"1749092211","4","","Aggregated",2.00,0.00,33,37,51,60,79,100,120,120,120,120,120,120,36,0,33,40,4,118,84890
"1749092212","5","","Aggregated",4.50,0.00,33,44,51,54,70,84,110,120,120,120,120,120,65,0,34,37,4,118,82836
"1749092213","6","","Aggregated",8.67,0.00,33,43,51,54,60,79,100,110,120,120,120,120,106,0,33,34,4,118,79550
"1749092214","7","","Aggregated",11.25,0.00,34,44,51,56,69,79,93,110,120,120,120,120,156,0,34,36,4,118,84153
"1749092215","8","","Aggregated",15.60,0.00,34,44,54,57,70,79,93,110,140,140,140,140,208,0,34,36,4,135,84701
"1749092216","9","","Aggregated",20.33,0.00,32,42,51,57,70,79,96,110,140,140,140,140,270,0,32,35,4,135,83962
"1749092217","10","","Aggregated",24.43,0.00,30,42,51,57,69,83,100,110,140,140,140,140,342,0,30,35,3,135,83824
"1749092218","11","","Aggregated",27.75,0.00,30,41,49,55,67,82,95,110,140,140,140,140,416,0,30,34,3,135,82958
"1749092219","12","","Aggregated",32.00,0.00,30,40,49,54,67,79,93,110,140,140,140,140,493,0,30,34,3,135,84046
"1749092220","13","","Aggregated",35.80,0.00,31,40,48,53,66,79,93,110,140,140,140,140,597,0,31,34,3,137,85885
"1749092221","14","","Aggregated",43.30,0.00,32,41,48,53,66,79,95,110,140,140,140,140,693,0,32,34,3,137,88584
"1749092222","15","","Aggregated",51.40,0.00,32,41,49,53,66,79,93,110,140,140,140,140,795,0,32,34,3,137,88759
"1749092223","16","","Aggregated",59.30,0.00,31,40,46,51,65,81,95,110,140,140,140,140,922,0,31,34,3,137,87054
