"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1749109344","1","","Aggregated",0.00,0.00,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",0,0,0,0,0,0,0
"1749109345","2","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,12,0,19,27,5,77,37932
"1749109346","3","","Aggregated",0.00,0.00,29,38,44,44,48,51,51,51,51,51,51,51,24,0,23,28,5,77,45196
"1749109347","4","","Aggregated",0.00,0.00,37,41,48,51,67,100,110,110,110,110,110,110,49,0,30,34,5,106,69618
"1749109348","5","","Aggregated",12.00,0.00,38,44,51,56,69,84,100,110,110,110,110,110,71,0,37,37,5,106,81882
"1749109349","6","","Aggregated",12.00,0.00,32,40,50,54,60,74,84,100,110,110,110,110,115,0,30,33,4,106,75951
"1749109350","7","","Aggregated",16.33,0.00,32,41,50,54,67,80,100,110,110,110,110,110,155,0,30,33,4,111,78082
"1749109351","8","","Aggregated",23.00,0.00,35,44,51,54,67,78,99,110,120,120,120,120,213,0,34,35,4,118,88033
"1749109352","9","","Aggregated",23.00,0.00,33,44,51,54,68,80,97,110,120,120,120,120,266,0,32,35,4,118,88506
"1749109353","10","","Aggregated",30.29,0.00,34,45,52,56,69,80,98,110,120,120,120,120,336,0,33,35,4,118,92624
"1749109354","11","","Aggregated",33.25,0.00,35,46,52,58,70,82,100,110,120,120,120,120,402,0,34,36,4,118,95737
"1749109355","12","","Aggregated",37.00,0.00,33,44,52,56,70,82,100,110,120,120,120,120,477,0,33,35,4,118,93327
"1749109356","13","","Aggregated",39.80,0.00,33,43,52,55,69,83,100,110,120,120,120,120,560,0,33,35,3,118,93517
"1749109357","14","","Aggregated",46.20,0.00,32,42,50,54,66,81,100,110,130,130,130,130,659,0,32,35,3,131,92810
"1749109358","15","","Aggregated",53.10,0.00,32,42,49,53,66,83,100,110,130,130,130,130,767,0,32,34,3,131,92677
"1749109359","16","","Aggregated",60.40,0.00,32,42,49,53,68,83,100,110,130,130,130,130,886,0,32,34,3,131,93777
"1749109360","17","","Aggregated",69.00,0.00,32,42,49,53,67,82,100,110,130,130,130,130,1010,0,32,35,3,131,95456
"1749109361","18","","Aggregated",76.30,0.00,32,42,48,53,66,80,100,110,130,130,130,130,1133,1,32,34,2,131,95086
"1749109362","19","","Aggregated",84.80,0.00,32,41,48,52,64,78,100,110,130,130,130,130,1253,1,32,34,2,131,94385
"1749109363","20","","Aggregated",91.00,0.10,31,40,47,51,63,77,97,110,130,130,130,130,1397,1,32,34,2,131,94540
"1749109364","21","","Aggregated",97.90,0.10,31,40,47,51,64,77,96,110,130,130,130,130,1554,1,32,34,2,131,93868
"1749109365","22","","Aggregated",105.50,0.10,31,40,48,52,64,76,93,110,130,130,130,130,1701,1,32,34,2,131,93919
"1749109366","23","","Aggregated",113.90,0.10,32,40,47,52,65,77,91,100,130,140,140,140,1867,1,32,34,2,143,94071
"1749109367","24","","Aggregated",121.10,0.10,31,40,48,52,65,77,89,100,130,140,140,140,2030,1,32,34,2,143,94085
"1749109368","25","","Aggregated",130.20,0.10,31,40,47,51,63,77,90,100,130,140,140,140,2224,1,31,34,2,143,94063
"1749109369","26","","Aggregated",136.00,0.10,31,39,47,51,64,77,91,100,130,140,140,140,2415,1,31,34,2,143,94446
"1749109370","27","","Aggregated",144.70,0.10,31,39,47,51,65,79,93,100,140,140,140,140,2614,1,31,34,2,143,94753
"1749109371","28","","Aggregated",151.40,0.10,31,40,46,51,65,79,93,100,140,140,140,140,2819,1,31,34,2,143,94737
"1749109372","29","","Aggregated",158.90,0.10,31,40,47,52,65,79,94,110,140,140,140,140,3036,1,32,34,2,143,94885
"1749109373","30","","Aggregated",167.20,0.00,31,40,46,51,65,81,93,110,140,140,140,140,3257,1,31,34,2,143,94047
"1749109374","31","","Aggregated",176.00,0.00,31,40,46,50,65,79,96,110,140,160,160,160,3470,1,31,34,2,156,93806
"1749109375","32","","Aggregated",184.00,0.00,31,40,46,51,65,80,95,110,150,160,160,160,3685,1,31,34,2,156,94015
"1749109376","33","","Aggregated",190.30,0.00,31,40,45,50,65,79,95,110,160,160,160,160,3942,1,31,34,2,156,93170
"1749109377","34","","Aggregated",197.90,0.00,31,40,45,50,65,78,95,120,160,160,160,160,4190,1,31,33,2,156,92757
"1749109378","35","","Aggregated",204.40,0.00,31,40,46,50,65,79,95,110,150,160,160,160,4450,1,31,34,2,156,92497
"1749109379","36","","Aggregated",214.20,0.00,30,40,46,50,65,80,96,120,160,170,170,170,4725,1,31,34,2,168,92584
"1749109380","36","","Aggregated",219.80,0.00,30,40,46,50,65,81,97,120,160,170,170,170,4987,1,31,34,2,168,92342
"1749109381","36","","Aggregated",229.40,0.00,29,39,45,50,65,80,95,110,160,170,170,170,5258,1,31,33,2,168,92118
"1749109382","36","","Aggregated",234.80,0.00,30,39,46,50,65,79,95,110,160,170,170,170,5517,1,31,33,2,168,92123
"1749109383","36","","Aggregated",241.30,0.00,30,39,46,51,64,79,95,110,150,170,170,170,5771,1,31,33,2,168,91928
"1749109384","36","","Aggregated",247.40,0.00,30,39,46,50,64,80,97,110,160,190,190,190,6045,1,31,33,2,185,92295
"1749109385","36","","Aggregated",249.70,0.00,30,39,46,51,64,80,97,110,150,190,190,190,6307,1,31,33,2,185,92279
"1749109386","36","","Aggregated",256.50,0.00,29,39,46,50,65,80,98,110,150,190,190,190,6586,1,30,33,2,185,92019
"1749109387","36","","Aggregated",259.10,0.00,29,39,46,51,66,80,98,110,150,190,190,190,6833,1,30,33,2,185,91838
"1749109388","36","","Aggregated",262.90,0.00,30,39,46,50,65,78,97,110,130,190,190,190,7106,1,31,33,2,185,91902
"1749109389","36","","Aggregated",262.60,0.00,30,39,46,51,65,78,96,100,130,190,190,190,7418,1,30,33,2,185,91549
"1749109390","36","","Aggregated",263.90,0.00,30,39,46,50,65,77,97,110,130,190,190,190,7695,1,30,33,2,185,91714
"1749109391","36","","Aggregated",266.70,0.00,30,39,46,50,65,78,97,110,170,190,190,190,7968,1,30,33,2,185,91817
