"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1749084591","1","","Aggregated",0.00,0.00,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",0,0,0,0,0,0,0
"1749084592","2","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,6,0,22,35,4,78,70678
"1749084593","3","","Aggregated",0.00,0.00,42,49,57,57,82,83,83,83,83,83,83,83,19,0,38,39,4,82,89320
"1749084594","4","","Aggregated",3.00,0.00,38,47,50,50,82,85,100,100,100,100,100,100,40,0,37,37,4,102,89433
"1749084595","5","","Aggregated",3.50,0.00,34,46,50,55,80,85,100,100,100,100,100,100,76,0,32,36,4,102,87680
"1749084596","6","","Aggregated",9.33,0.00,31,42,50,55,70,83,100,100,110,110,110,110,116,0,31,35,4,106,86357
"1749084597","7","","Aggregated",13.75,0.00,31,43,50,56,77,85,100,110,150,150,150,150,164,0,31,35,4,154,88701
"1749084598","8","","Aggregated",18.20,0.00,31,42,50,55,71,83,99,100,150,150,150,150,213,0,31,35,4,154,88635
"1749084599","9","","Aggregated",21.50,0.00,31,42,50,55,76,85,99,110,150,150,150,150,278,0,31,35,4,154,90910
"1749084600","10","","Aggregated",26.14,0.00,31,41,48,54,67,83,98,100,150,150,150,150,350,0,31,34,4,154,88347
"1749084601","10","","Aggregated",29.12,0.00,31,41,48,53,68,83,98,100,150,150,150,150,429,0,31,33,4,154,88263
"1749084602","10","","Aggregated",33.56,0.00,31,42,49,53,68,83,99,100,150,150,150,150,506,0,31,34,3,154,90532
"1749084603","10","","Aggregated",37.40,0.00,30,41,48,52,68,84,100,100,150,150,150,150,580,0,30,34,3,154,89583
"1749084604","10","","Aggregated",44.60,0.00,30,40,47,51,67,83,98,100,150,150,150,150,661,0,30,34,3,154,89661
"1749084605","10","","Aggregated",52.20,0.00,28,39,46,51,65,80,97,100,150,150,150,150,743,0,29,33,3,154,87192
"1749084606","10","","Aggregated",58.50,0.00,28,39,46,51,64,78,97,100,150,150,150,150,826,0,28,32,3,154,86563
"1749084607","10","","Aggregated",63.10,0.00,28,39,46,50,64,76,98,100,140,140,140,140,907,0,29,33,3,154,87404
"1749084608","10","","Aggregated",67.90,0.00,28,40,46,50,64,76,98,110,140,140,140,140,988,0,29,33,3,154,87690
"1749084609","10","","Aggregated",71.80,0.00,28,39,45,50,64,76,98,110,140,140,140,140,1068,0,29,33,3,154,88128
"1749084610","10","","Aggregated",74.90,0.00,28,39,46,51,64,78,97,110,140,140,140,140,1143,0,28,32,3,154,87883
"1749084611","10","","Aggregated",77.30,0.00,27,38,44,49,61,76,97,110,140,140,140,140,1223,0,28,32,3,154,86957
"1749084612","10","","Aggregated",78.60,0.00,26,36,43,48,60,74,93,100,130,130,130,130,1310,0,27,31,3,154,85283
"1749084613","10","","Aggregated",79.00,0.00,26,37,44,49,60,74,90,100,130,130,130,130,1382,0,28,32,3,154,86412
"1749084614","10","","Aggregated",79.60,0.00,26,37,44,49,60,75,90,98,130,130,130,130,1458,0,28,32,3,154,86354
"1749084615","10","","Aggregated",79.90,0.00,27,38,45,49,60,76,91,110,130,130,130,130,1538,0,28,31,3,154,86345
"1749084616","10","","Aggregated",78.70,0.00,26,36,43,48,60,75,89,97,130,130,130,130,1616,0,27,31,3,154,85483
"1749084617","10","","Aggregated",79.30,0.00,26,36,42,47,59,75,89,97,130,130,130,130,1694,0,27,31,3,154,85440
"1749084618","10","","Aggregated",78.60,0.00,25,36,42,46,58,72,87,91,130,130,130,130,1760,0,27,31,3,154,85629
"1749084619","10","","Aggregated",78.90,0.00,25,36,42,46,58,70,86,91,130,130,130,130,1848,0,27,31,3,154,84549
"1749084620","10","","Aggregated",77.50,0.00,25,36,43,47,58,71,85,92,130,130,130,130,1920,0,27,31,3,154,84970
"1749084621","10","","Aggregated",76.60,0.00,26,37,43,47,57,71,85,91,130,130,130,130,1998,0,27,31,3,154,84459
"1749084622","10","","Aggregated",77.80,0.00,26,37,43,46,57,71,85,92,130,130,130,130,2074,0,27,31,3,154,84296
"1749084623","10","","Aggregated",77.50,0.00,25,37,42,46,58,73,85,94,130,130,130,130,2138,0,27,31,3,154,84683
"1749084624","10","","Aggregated",77.00,0.00,25,36,42,45,58,70,84,87,120,120,120,120,2228,0,27,30,3,154,84259
"1749084625","10","","Aggregated",75.40,0.00,25,36,42,46,58,70,83,87,120,120,120,120,2301,0,27,30,3,154,84424
"1749084626","10","","Aggregated",75.50,0.00,25,37,43,46,59,73,85,100,120,120,120,120,2372,0,27,30,3,154,84522
"1749084627","10","","Aggregated",76.40,0.00,25,35,42,45,58,73,85,96,120,120,120,120,2455,0,27,30,3,154,84478
"1749084628","10","","Aggregated",75.60,0.00,25,35,42,46,59,73,85,100,130,130,130,130,2533,0,27,30,3,154,84683
"1749084629","10","","Aggregated",74.70,0.00,26,36,42,46,59,74,86,100,130,130,130,130,2604,0,27,30,3,154,85065
"1749084630","10","","Aggregated",75.90,0.00,27,36,43,47,61,73,87,100,130,130,130,130,2680,0,27,30,3,154,85208
"1749084631","10","","Aggregated",77.20,0.00,28,38,44,48,62,74,93,100,130,130,130,130,2753,0,27,31,3,154,85574
"1749084632","10","","Aggregated",74.90,0.00,28,38,44,49,63,74,95,110,130,130,130,130,2832,0,27,31,3,154,85676
"1749084633","10","","Aggregated",75.30,0.00,29,37,44,48,61,73,95,110,130,130,130,130,2903,0,27,31,3,154,85510
"1749084634","10","","Aggregated",74.50,0.00,29,38,45,49,63,75,100,110,130,130,130,130,2984,0,27,31,3,154,85376
"1749084635","10","","Aggregated",75.70,0.00,29,38,45,49,63,77,100,110,130,130,130,130,3056,0,27,31,3,154,85960
"1749084636","10","","Aggregated",76.10,0.00,29,38,46,50,63,76,100,110,130,130,130,130,3123,0,27,31,3,154,85931
"1749084637","10","","Aggregated",74.90,0.00,29,40,46,51,63,76,99,110,130,130,130,130,3190,0,28,31,3,154,86269
"1749084638","10","","Aggregated",74.90,0.00,29,40,47,51,63,76,96,110,130,130,130,130,3277,0,27,31,3,154,86027
"1749084639","10","","Aggregated",75.10,0.00,29,38,46,50,63,73,96,110,130,130,130,130,3365,0,27,31,3,154,85580
"1749084640","10","","Aggregated",73.80,0.00,28,39,46,50,62,73,96,110,140,140,140,140,3436,0,27,31,3,154,85759
"1749084641","10","","Aggregated",74.30,0.00,29,39,46,50,61,73,91,110,140,140,140,140,3512,0,27,31,3,154,86161
"1749084642","10","","Aggregated",75.40,0.00,29,39,46,50,63,75,100,120,140,140,140,140,3585,0,28,31,3,154,86558
"1749084643","10","","Aggregated",74.90,0.00,28,39,46,49,61,75,100,120,140,140,140,140,3655,0,27,31,3,154,86191
"1749084644","10","","Aggregated",76.10,0.00,28,39,45,48,60,72,90,110,140,140,140,140,3731,0,27,31,3,154,85895
"1749084645","10","","Aggregated",74.80,0.00,28,39,45,49,60,72,91,110,140,140,140,140,3799,0,27,31,3,154,85998
"1749084646","10","","Aggregated",74.60,0.00,28,38,45,49,60,73,92,110,140,140,140,140,3879,0,28,31,3,154,85975
"1749084647","10","","Aggregated",74.10,0.00,28,38,45,49,60,75,92,110,140,140,140,140,3956,0,28,31,3,154,86355
"1749084648","10","","Aggregated",74.20,0.00,29,39,45,50,60,75,92,110,140,140,140,140,4033,0,28,31,3,154,86278
"1749084649","10","","Aggregated",75.20,0.00,29,39,46,50,61,75,92,110,140,140,140,140,4114,0,28,31,3,154,86205
"1749084650","10","","Aggregated",75.60,0.00,29,39,46,50,62,76,92,110,140,140,140,140,4179,0,28,31,3,154,86361
"1749084651","10","","Aggregated",75.20,0.00,28,38,46,50,62,76,94,110,140,140,140,140,4263,0,28,31,3,154,86272
"1749084652","10","","Aggregated",74.60,0.00,27,38,45,49,59,74,90,100,120,120,120,120,4358,0,28,31,3,154,85985
"1749084653","10","","Aggregated",73.90,0.00,28,38,46,50,60,74,87,94,120,120,120,120,4445,0,28,31,3,154,86042
"1749084654","10","","Aggregated",74.30,0.00,29,40,47,51,63,77,90,99,130,130,130,130,4517,0,28,31,3,154,86236
"1749084655","10","","Aggregated",77.30,0.00,29,39,46,50,62,76,88,98,130,130,130,130,4590,0,28,31,3,154,86286
"1749084657","10","","Aggregated",78.60,0.00,29,38,45,49,62,75,87,98,150,150,150,150,4686,0,28,31,3,154,86125
"1749084658","10","","Aggregated",78.60,0.00,29,38,45,49,61,75,88,98,150,150,150,150,4762,0,28,31,3,154,86145
"1749084659","10","","Aggregated",79.90,0.00,29,38,45,49,61,75,88,99,150,150,150,150,4845,0,28,31,3,154,86070
"1749084660","10","","Aggregated",80.20,0.00,29,38,45,49,60,75,88,99,150,150,150,150,4910,0,28,31,3,154,86173
"1749084661","10","","Aggregated",80.20,0.00,29,37,45,49,60,75,88,99,150,150,150,150,4986,0,28,31,3,154,86132
"1749084662","10","","Aggregated",79.40,0.00,29,38,45,50,61,76,88,99,150,150,150,150,5068,0,28,31,3,154,86142
"1749084663","10","","Aggregated",80.60,0.00,28,37,44,49,60,76,88,99,150,150,150,150,5161,0,28,31,3,154,85964
"1749084664","10","","Aggregated",80.10,0.00,28,36,44,48,60,75,89,100,150,150,150,150,5235,0,28,31,3,154,85974
"1749084665","10","","Aggregated",79.60,0.00,27,37,44,49,60,76,89,100,150,150,150,150,5306,0,28,31,3,154,86081
"1749084666","10","","Aggregated",78.70,0.00,28,37,44,49,60,76,90,100,130,130,130,130,5379,0,28,31,3,154,85995
"1749084667","10","","Aggregated",78.20,0.00,28,38,44,48,60,75,90,110,130,130,130,130,5450,0,28,31,3,154,85988
"1749084668","10","","Aggregated",78.80,0.00,28,38,44,47,60,75,90,110,140,140,140,140,5536,0,28,31,3,154,85880
