"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1749094113","1","","Aggregated",0.00,0.00,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",0,0,0,0,0,0,0
"1749094114","2","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,9,0,36,46,10,117,91256
"1749094115","3","","Aggregated",0.00,0.00,33,35,48,56,65,120,120,120,120,120,120,120,23,0,35,40,5,124,83253
"1749094116","4","","Aggregated",8.00,0.00,35,48,50,56,58,88,120,120,120,120,120,120,42,0,35,39,5,124,86538
"1749094117","5","","Aggregated",10.50,0.00,37,49,55,58,73,81,110,120,120,120,120,120,77,0,37,40,4,124,98610
"1749094118","6","","Aggregated",12.67,0.00,38,48,53,56,65,80,88,110,120,120,120,120,120,0,37,38,4,124,98557
"1749094119","7","","Aggregated",17.50,0.00,36,48,52,55,69,81,88,110,120,120,120,120,160,0,36,38,4,124,96860
"1749094120","8","","Aggregated",22.80,0.00,36,47,52,56,69,81,97,110,120,120,120,120,215,0,36,37,4,124,94915
"1749094121","9","","Aggregated",25.67,0.00,36,46,52,55,69,81,98,110,150,150,150,150,270,0,36,37,4,152,93763
"1749094122","10","","Aggregated",29.57,0.00,35,46,51,54,65,80,98,110,150,150,150,150,340,0,35,36,4,152,93113
"1749094123","11","","Aggregated",32.62,0.00,34,44,49,54,65,77,97,110,150,150,150,150,409,0,35,35,4,152,91266
"1749094124","12","","Aggregated",36.22,0.00,34,44,50,54,65,80,97,110,150,150,150,150,490,0,34,35,4,152,93378
"1749094125","13","","Aggregated",40.10,0.00,33,44,48,53,65,80,97,110,150,150,150,150,586,0,33,35,4,152,91700
"1749094126","14","","Aggregated",46.70,0.00,33,42,48,53,64,81,97,110,150,150,150,150,685,0,33,35,3,152,91844
"1749094127","15","","Aggregated",54.70,0.00,32,42,48,53,64,77,97,110,150,150,150,150,784,0,33,35,3,152,91670
"1749094128","16","","Aggregated",62.50,0.00,32,41,47,53,63,77,97,110,150,150,150,150,895,0,33,34,3,152,90694
"1749094129","17","","Aggregated",69.80,0.00,31,41,47,51,63,79,97,110,150,150,150,150,1004,0,32,34,3,152,91089
"1749094130","18","","Aggregated",75.90,0.00,31,40,47,50,62,74,94,110,140,140,140,140,1132,0,32,34,3,152,90338
"1749094131","19","","Aggregated",82.90,0.00,31,40,47,50,62,77,92,110,140,140,140,140,1267,0,32,34,3,152,91837
"1749094132","20","","Aggregated",89.80,0.00,31,40,47,51,64,77,92,110,140,160,160,160,1407,0,32,34,3,159,92388
"1749094133","20","","Aggregated",97.50,0.00,31,40,47,51,62,76,88,100,140,160,160,160,1546,0,32,34,3,159,92017
"1749094134","20","","Aggregated",104.60,0.00,31,40,46,50,61,75,86,100,130,160,160,160,1689,0,32,33,3,159,91202
"1749094135","20","","Aggregated",112.00,0.00,31,39,45,50,61,72,85,100,140,160,160,160,1842,0,32,33,3,159,91500
"1749094136","20","","Aggregated",117.30,0.00,30,39,44,48,60,73,86,100,140,160,160,160,2001,0,31,33,3,159,90969
"1749094137","20","","Aggregated",123.70,0.00,30,38,44,47,60,72,86,100,140,160,160,160,2173,0,31,33,3,159,90240
"1749094138","20","","Aggregated",130.00,0.00,29,38,44,47,59,72,87,100,140,160,160,160,2334,0,31,32,3,159,90012
"1749094139","20","","Aggregated",136.70,0.00,29,38,44,47,60,74,92,110,140,160,160,160,2478,0,30,32,3,159,89448
"1749094140","20","","Aggregated",142.40,0.00,29,38,43,47,60,76,98,120,140,160,160,160,2623,0,30,32,3,159,89634
"1749094141","20","","Aggregated",146.10,0.00,28,37,43,46,58,73,98,110,130,140,140,140,2805,0,30,32,3,159,89677
"1749094142","20","","Aggregated",148.70,0.00,29,37,43,46,59,76,98,110,130,140,140,140,2941,0,30,32,3,159,89798
"1749094143","20","","Aggregated",151.70,0.00,28,37,43,46,59,76,100,120,130,140,140,140,3090,0,30,32,3,159,89836
"1749094144","20","","Aggregated",153.80,0.00,28,37,43,47,61,78,100,110,130,190,190,190,3233,0,30,32,3,190,90445
