"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1749080804","1","","Aggregated",0.00,0.00,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",0,0,0,0,0,0,0
"1749080805","2","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,9,0,33,37,4,99,76028
"1749080806","3","","Aggregated",0.00,0.00,38,52,59,64,87,100,100,100,100,100,100,100,23,0,33,39,4,99,77097
"1749080807","4","","Aggregated",3.00,0.00,33,39,52,59,86,93,100,100,100,100,100,100,40,0,32,37,4,99,77617
"1749080808","5","","Aggregated",7.00,0.00,35,45,56,64,86,93,100,120,120,120,120,120,67,0,33,39,4,119,88368
"1749080809","6","","Aggregated",9.00,0.00,35,52,61,64,86,98,110,120,120,120,120,120,99,0,35,40,4,119,97133
"1749080810","6","","Aggregated",12.50,0.00,35,48,58,61,83,87,100,110,120,120,120,120,144,0,35,38,4,119,94063
"1749080811","6","","Aggregated",15.00,0.00,34,46,57,61,80,91,110,110,120,120,120,120,190,0,34,38,4,119,92769
"1749080812","6","","Aggregated",18.83,0.00,35,45,54,58,75,87,110,110,120,120,120,120,233,0,35,37,4,119,92383
"1749080813","6","","Aggregated",22.43,0.00,36,45,54,59,76,87,110,110,120,120,120,120,267,0,35,38,4,119,95035
"1749080814","6","","Aggregated",25.12,0.00,35,45,53,57,75,87,110,110,120,120,120,120,319,0,34,38,4,119,94650
"1749080815","6","","Aggregated",27.11,0.00,34,44,51,56,74,84,110,110,120,120,120,120,355,0,34,37,4,119,91506
"1749080816","6","","Aggregated",28.30,0.00,34,42,49,55,71,83,110,110,120,120,120,120,395,0,33,36,4,119,90042
"1749080817","6","","Aggregated",32.40,0.00,34,43,49,54,71,81,110,110,120,120,120,120,439,0,34,36,4,119,90349
"1749080818","6","","Aggregated",35.30,0.00,34,43,48,53,70,79,100,110,120,120,120,120,479,0,34,36,4,119,90399
"1749080819","6","","Aggregated",38.10,0.00,33,42,46,51,63,79,99,110,120,120,120,120,521,0,33,36,4,119,90873
"1749080820","6","","Aggregated",40.20,0.00,33,41,46,50,66,79,92,110,120,120,120,120,575,0,33,35,4,119,89631
"1749080821","6","","Aggregated",41.70,0.00,32,41,46,50,66,78,92,110,140,140,140,140,622,0,33,35,4,140,89291
"1749080822","6","","Aggregated",42.50,0.00,32,41,46,50,67,79,98,110,140,140,140,140,674,0,33,35,4,140,89736
"1749080823","6","","Aggregated",43.10,0.00,32,41,46,50,65,80,98,110,140,140,140,140,723,0,33,35,4,140,91075
"1749080824","6","","Aggregated",43.50,0.00,31,41,46,49,64,77,96,100,140,140,140,140,772,0,33,35,4,140,89887
"1749080825","6","","Aggregated",44.00,0.00,31,41,46,49,64,77,96,100,140,140,140,140,822,0,32,34,4,140,88746
"1749080826","6","","Aggregated",45.20,0.00,30,41,46,49,63,77,96,110,140,140,140,140,865,0,32,34,4,140,88755
"1749080827","6","","Aggregated",45.70,0.00,30,39,46,49,64,77,98,110,140,140,140,140,917,0,32,34,4,140,88716
"1749080828","6","","Aggregated",46.40,0.00,30,39,46,49,65,77,100,120,140,140,140,140,966,0,32,34,4,140,89266
"1749080829","6","","Aggregated",47.00,0.00,30,39,46,49,65,80,100,120,140,140,140,140,1019,0,32,34,4,140,88855
"1749080830","6","","Aggregated",47.60,0.00,30,38,46,49,64,81,100,120,140,140,140,140,1068,0,31,34,4,140,88383
"1749080831","6","","Aggregated",48.70,0.00,29,38,46,49,64,81,100,110,130,130,130,130,1115,0,31,33,4,140,88122
"1749080832","6","","Aggregated",48.90,0.00,28,37,44,49,62,75,100,110,130,130,130,130,1161,0,31,33,4,140,87713
"1749080833","6","","Aggregated",49.30,0.00,27,37,44,48,62,75,100,110,130,130,130,130,1209,0,31,33,4,140,87788
